Id,McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ngawha,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,rotokawa,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
1258,23054.0,43356.0,81640.0,3814.27,27586.0,12860.0,0.0,15740.0,81826.0,219569.0,196510.0,19153.0,43954.34,10890.7204,117919.0,196188.0,21422.0,7073.0,20230.0,53917.0,15302.0,277298.0,0.0,56260.0,9402.0,45010.0,67989.0,12449.25,20147.0,13450.0,117385.0,103513.0,103227.0,0.0,4838.5,21061.0,21762.0,14465.27,58551.5,0.0,48602.0,32064.0,0.0,12038.54,27800.6321,13420.5868,0.0,37198.0,0.0,10281.83075,31318.58,21951.5,15310.0,10135.4641,69988.0,21567.5,2874.5,22740.0,8195.0,2331.0,0.0,2199.8061,91.59
1259,23880.0,43234.0,81813.0,4704.43,33812.0,24210.0,0.0,16270.0,77940.0,202028.0,169920.0,19416.0,44532.35,10401.8572,234577.0,196305.0,20927.0,7621.0,46600.0,53752.0,15269.0,277242.0,0.0,76750.0,9380.0,45135.0,67563.0,12480.41,20878.0,23660.0,111320.0,92635.0,92182.0,1427.5,6339.5,21048.0,21842.0,16113.5,67382.5,476.0,102727.0,85.0,5482.8974,360.52,12132.322,12760.3031,0.0,37350.0,20146.0,728.9166,3370.81,7856.0,15350.0,15004.5856,60994.0,19115.0,1967.0,46700.0,8250.0,5282.0,0.0,16.0771,276.29
1260,23543.0,43248.0,80865.0,5181.08,23418.5,7160.0,0.0,18960.0,49227.0,161011.0,102467.0,18390.0,42036.93,11101.5086,244034.0,189714.0,20933.0,2941.0,19470.0,53771.0,16483.0,308884.0,156.0,51960.0,13665.0,48748.0,67275.0,12072.22,19499.0,27290.0,76503.0,47685.0,47447.0,705.52,9530.0,0.0,29617.0,12965.2,39740.5,476.0,265109.0,34792.0,21098.3348,17479.2,29356.735,11484.362,13436.0,74278.0,908.0,15106.92405,35928.91,21498.5,11390.0,23071.0394,69074.0,10980.0,18932.0,29810.0,4105.0,2582.0,0.0,1030.1289,259.33
1261,45237.0,43243.0,81101.0,10021.43,30942.0,21190.0,3812.0,17010.0,49313.0,111939.0,162826.0,18397.0,44250.4,11271.7542,246448.0,190721.0,20929.0,5404.0,30230.0,53784.0,16727.0,278055.0,0.0,70850.0,17993.0,49444.0,67273.0,12115.5,19495.0,34160.0,76073.0,68960.0,69422.0,2719.62,9804.0,0.0,30055.0,13153.24,50178.5,0.0,265629.0,36103.0,21122.6329,9278.13,30676.5629,11619.0448,13439.0,74308.0,109542.0,12699.1367,26185.85,25932.5,20600.0,26597.5164,69747.0,10164.5,12723.5,36140.0,4313.0,4919.0,3127.0,1403.6796,405.49
1262,22262.0,43249.0,81051.0,5022.5,17382.0,24630.0,87.0,7980.0,51881.0,147008.0,103390.0,13380.0,29959.05,10044.1474,206935.0,189363.0,21014.0,1836.0,21800.0,53636.0,15880.0,307793.0,5.0,44800.0,9357.0,48192.0,67475.0,11908.2,19878.0,17630.0,80070.0,48145.0,47900.0,879.52,2263.0,0.0,21689.0,13073.52,46127.0,0.0,213178.0,7571.0,0.0,0.0,5816.4179,11769.6642,0.0,73292.0,0.0,2944.11345,7241.899999999998,3176.0,10240.0,9594.1983,69631.0,11957.0,24442.0,27710.0,4139.0,2164.0,0.0,19238.1103,137.69
1263,23276.0,43055.0,80578.0,4612.41,0.0,7300.0,2956.0,0.0,23861.0,41710.0,2006.0,17302.0,40260.85,8921.282999999998,162212.0,113015.0,0.0,1757.0,19260.0,53332.0,17691.0,220443.0,5329.0,0.0,9311.0,47797.0,67610.0,12274.88,19337.0,0.0,51631.0,47689.0,47552.0,2022.48,3656.5,0.0,29525.0,12822.29,39817.0,0.0,163977.0,32171.0,0.0,6444.02,17033.8151,11282.0751,0.0,73248.0,36827.0,8381.07675,24272.27,2993.0,3450.0,10820.1102,69444.0,13539.5,30053.0,0.0,4272.0,2165.0,0.0,9903.2826,111.1
1264,27856.0,43248.0,82126.0,4766.47,23497.5,24630.0,0.0,710.0,50364.0,112120.0,102970.0,18785.0,45607.78,9430.001,225734.0,199646.0,1244.0,7529.0,26330.0,51825.0,3038.0,165564.0,0.0,40430.0,9446.0,44302.0,67997.0,10780.73,19577.0,0.0,103539.0,93082.0,92378.0,568.3200000000003,6922.5,0.0,29636.0,13229.4,39399.5,0.0,188807.0,36519.0,13977.3754,0.0,6165.6811,11873.3563,0.0,37998.0,0.0,14968.6068,,10224.0,11450.0,11031.7835,69444.0,14827.5,20025.5,35530.0,10202.0,2292.0,0.0,21204.5739,101.78
1265,22991.0,43119.0,81349.0,5547.34,0.0,7340.0,0.0,2150.0,22519.0,78893.0,0.0,18287.0,40479.78,10404.5032,159076.0,147902.0,0.0,7807.0,18580.0,53733.0,17636.0,221134.0,0.0,0.0,9434.0,49540.0,67217.0,11908.32,19541.0,0.0,50512.0,40386.0,40211.0,0.0,2159.0,0.0,21647.0,13177.09,29349.5,0.0,146223.0,35204.0,0.0,11316.63,31103.5048,11362.6705,13384.0,74352.0,0.0,11974.13775,28888.57,4072.0,0.0,1487.9599,69804.0,14576.5,5742.0,0.0,4169.0,2406.0,0.0,440.6366,62.52
1266,22157.0,42760.0,77979.0,7160.48,26712.5,12260.0,5349.0,17950.0,78808.0,223180.0,216033.0,2968.0,38736.98,10783.626,172156.0,187295.0,0.0,6968.0,20240.0,53272.0,15310.0,307343.0,0.0,84800.0,9373.0,39560.0,67230.0,11562.81,19757.0,25070.0,116609.0,103351.0,102086.0,2789.14,5934.0,20579.0,43440.0,13246.3,49963.5,476.0,57408.0,3321.0,0.0,109.63,28869.6111,11777.7069,0.0,37305.0,62467.0,512.7211,5129.41,7430.5,16070.0,14762.2871,68150.0,17605.0,28283.5,42950.0,7514.0,2778.0,0.0,5241.5215,212.18
1267,0.0,43409.0,82385.0,7022.93,16869.0,11350.0,0.0,2170.0,81182.0,172693.0,60548.0,18917.0,38629.46,10385.4716,101826.0,176774.0,0.0,8568.0,19310.0,53855.0,17781.0,128655.0,3690.0,17190.0,9456.0,44896.0,68105.0,12436.21,20655.0,1910.0,83411.0,74414.0,73884.0,0.0,11914.5,0.0,29802.0,12784.25,48971.0,0.0,124518.0,8363.0,0.0,1209.5,26685.9266,11546.4028,0.0,38001.0,0.0,2916.8553,7582.46,3004.0,5430.0,19200.7973,69507.0,18627.0,0.0,9150.0,9072.0,2320.0,0.0,22106.6409,109.83
1268,23214.0,43506.0,81541.0,5072.03,29388.5,24970.0,5249.0,27450.0,76110.0,167232.0,189976.0,5496.0,42184.48,11724.3966,238580.0,171285.0,0.0,7189.0,23340.0,53880.0,18940.0,306482.0,0.0,64120.0,9366.0,44536.0,68191.0,12105.44,20585.0,39900.0,106053.0,103356.0,101552.0,1259.43,11486.0,21086.0,21864.0,14189.17,59206.5,0.0,102399.0,1514.0,0.0,0.01,3845.1923,12142.5236,0.0,37599.0,21648.0,305.8357,2064.79,7339.0,16080.0,19324.1116,69948.0,18483.5,3290.5,44350.0,7921.0,2728.0,0.0,8313.5548,421.35
1269,23013.0,43166.0,81047.0,5032.91,22601.5,10270.0,5313.0,20140.0,92457.0,159398.0,154454.0,13360.0,43509.55,10483.501,249340.0,192069.0,21146.0,1741.0,19720.0,54035.0,17479.0,306929.0,0.0,72510.0,9352.0,46592.0,67550.0,11728.5,19209.0,27570.0,102594.0,73579.0,72952.0,2079.31,8581.0,0.0,21629.0,12952.21,50032.0,0.0,267185.0,4641.0,0.0,0.0,19927.3316,11587.8856,0.0,73242.0,197.0,674.79655,2601.49,18291.5,15470.0,16485.8977,69663.0,14401.0,19050.0,43460.0,4140.0,2375.0,0.0,2468.8988,266.92
1270,45495.0,43220.0,81406.0,7517.229999999998,27783.5,26860.0,5294.0,25570.0,74353.0,219663.0,170413.0,16734.0,33805.509999999995,8808.7888,116071.0,194599.0,21318.0,6917.0,26650.0,53732.0,14104.0,366900.0,72.0,55770.0,9367.0,44396.0,71075.0,12252.18,20216.0,26310.0,90650.0,73860.0,73763.0,0.0,8800.0,21004.0,31164.0,12889.55,68961.5,0.0,46446.0,0.0,0.0,0.0,9572.1419,12364.2478,0.0,37544.0,39868.0,0.0,0.0,17780.5,14730.0,13520.58,68597.0,16047.0,1776.0,29850.0,1920.0,3244.0,0.0,19643.2414,123.29
1271,23575.0,43463.0,81687.0,5106.37,33356.5,14780.0,5299.0,31040.0,73366.0,209170.0,169893.0,19389.0,39950.42,10984.8396,238978.0,194948.0,21429.0,7705.0,20060.0,53702.0,18432.0,329215.0,0.0,103410.0,9373.0,41748.0,67623.0,12318.81,21098.0,40360.0,111003.0,96284.0,95728.0,723.13,10816.0,21042.0,29653.0,17015.17,79950.0,0.0,90159.0,0.0,0.0,0.0,8690.531999999997,12426.5663,0.0,37251.0,8868.0,0.0,0.0,3488.0,25140.0,16940.9507,55448.0,17939.0,1750.5,46290.0,8234.0,4984.0,0.0,4699.654000000001,277.0
1272,44729.0,43177.0,80620.0,4449.0,17852.0,8750.0,0.0,17000.0,77665.0,219256.0,102857.0,19148.0,43917.39,8924.1054,184777.0,190675.0,0.0,7558.0,19160.0,53269.0,18713.0,126637.0,10.0,14830.0,9366.0,43673.0,67769.0,11774.18,20008.0,14020.0,79090.0,73217.0,71742.0,549.62,3144.5,0.0,21629.0,12412.63,39303.0,0.0,161302.0,80.0,0.0,308.53,21087.5266,12721.1706,0.0,37899.0,20098.0,84.79475,3306.07,3413.0,7390.0,8150.2446,69084.0,18432.0,11350.5,42370.0,6446.0,2223.0,0.0,2936.5879,87.99
1273,23393.0,43274.0,81959.0,3683.32,0.0,11310.0,0.0,0.0,50043.0,107200.0,0.0,18485.0,39600.51,7937.7942,82383.0,157249.0,0.0,7982.0,19720.0,51765.0,18287.0,165664.0,2857.0,0.0,5930.0,45421.0,67940.0,11929.03,20211.0,0.0,49799.0,43794.0,43063.0,358.22000000000014,5960.5,0.0,21651.0,13222.2,49012.0,0.0,105379.0,29385.0,0.0,0.0,20078.3347,11731.2953,0.0,38196.0,0.0,15530.31395,,3024.0,0.0,18282.6523,69874.0,15781.5,24273.5,0.0,10512.0,2285.0,0.0,2058.805,91.01
1274,46900.0,43305.0,82000.0,4553.1,27700.5,25610.0,5272.0,8760.0,76041.0,154138.0,212183.0,18921.0,45632.53,10392.4982,243516.0,197267.0,0.0,8699.0,19170.0,53832.0,17796.0,221593.0,0.0,78000.0,9460.0,44292.0,68042.0,12539.63,20000.0,12550.0,101688.0,74113.0,73228.0,1106.1,12413.0,0.0,29359.0,12483.11,60087.0,0.0,193755.0,31676.0,0.0,5616.54,19677.4799,11351.4544,0.0,38101.0,63643.0,10908.215,22600.06,3015.0,17950.0,22154.8383,69424.0,18622.5,4894.0,28720.0,9268.0,2348.0,0.0,25297.8894,187.62
1275,44107.0,43340.0,81847.0,4609.18,16473.5,22230.0,0.0,9060.0,49425.0,182204.0,102979.0,18793.0,45046.38000000001,10395.9968,207923.0,199632.0,21683.0,7932.0,18850.0,51478.0,12952.0,168872.0,0.0,24950.0,9370.0,46510.0,67615.0,10809.42,20661.0,0.0,100025.0,72630.0,73139.0,1171.62,7087.5,0.0,21642.0,13203.07,39289.0,0.0,166770.0,3908.0,15463.8544,0.0,9449.5266,11264.7897,0.0,38297.0,0.0,1492.0568,0.0,3212.0,8140.0,15327.8389,70246.0,17535.0,176.0,14380.0,10626.0,2436.0,0.0,24247.7144,94.18
1276,44155.0,43145.0,81319.0,8446.85,2321.0,7300.0,0.0,2400.0,51182.0,92196.0,93651.0,18287.0,46008.29,10406.3652,188820.0,168842.0,0.0,7893.0,19170.0,53800.0,17729.0,221394.0,0.0,0.0,9424.0,48691.0,67259.0,11828.92,19757.0,0.0,54837.0,48038.0,47774.0,0.0,2829.0,0.0,21651.0,13178.24,29224.5,57.0,151981.0,30454.0,0.0,8610.069999999998,28073.3322,11219.3004,13371.0,74345.0,0.0,10077.2115,25092.27,4077.0,3990.0,1468.5777,69659.0,14595.5,5436.5,0.0,4193.0,2400.0,0.0,30.5761,81.96
1277,0.0,43191.0,80208.0,3884.15,0.0,7840.0,0.0,0.0,50558.0,170967.0,49131.0,17909.0,38856.36,10157.259,61290.0,164193.0,0.0,7243.0,19270.0,53853.0,16888.0,126598.0,0.0,0.0,9349.0,47320.0,67519.0,12516.82,20203.0,0.0,74155.0,47282.0,46507.0,0.0,3847.5,0.0,21654.0,13019.03,39303.0,0.0,104446.0,36541.0,0.0,12976.05,11269.8874,11736.5513,0.0,38200.0,0.0,15381.7848,30691.46,3338.0,0.0,3296.9169,70211.0,18526.5,25956.5,0.0,6317.0,2328.0,0.0,3967.5955,17.45
1278,46717.0,43396.0,81750.0,3733.02,5420.5,12780.0,0.0,0.0,51233.0,107141.0,55770.0,18441.0,41269.96,10148.4488,149857.0,170580.0,0.0,2576.0,19220.0,53825.0,18448.0,165491.0,2858.0,12530.0,5904.0,50637.0,67994.0,11821.4,20670.0,0.0,74372.0,69404.0,69254.0,0.0,8350.0,0.0,21834.0,13783.11,37480.5,0.0,158761.0,5549.0,0.0,0.0,10409.5658,12754.2041,0.0,37930.0,0.0,1352.1691,,3146.0,5440.0,6492.4323,70225.0,16314.0,0.0,11670.0,10672.0,2338.0,0.0,11274.8404,150.94
1279,46361.0,43229.0,81369.0,9441.85,28465.0,7340.0,5335.0,10830.0,75383.0,144707.0,155682.0,18044.0,46114.21,10652.6882,212786.0,191306.0,0.0,8292.0,19060.0,53825.0,17997.0,165754.0,83.0,66520.0,34354.0,49033.0,67369.0,12292.08,19456.0,15770.0,78087.0,66784.0,66702.0,1336.64,4424.0,0.0,43457.0,13374.26,47814.5,0.0,164889.0,16664.0,0.0,3497.68,6226.4457,11835.523000000001,13242.0,74382.0,87515.0,4984.90445,10832.65,10079.0,18500.0,8041.9467,69451.0,12137.5,23049.5,38590.0,7407.0,6049.0,0.0,18669.1862,109.28
1280,23081.0,43160.0,80612.0,3831.94,39533.0,8220.0,5132.0,16330.0,49464.0,144326.0,155396.0,17324.0,44014.33,10285.8448,248501.0,191243.0,22429.0,1801.0,32580.0,53455.0,15835.0,224810.0,80.0,37300.0,9355.0,46409.0,67518.0,12173.25,19162.0,27960.0,47640.0,42788.0,42328.0,1306.27,9298.0,0.0,21828.0,12748.46,41798.5,0.0,265576.0,13916.0,16463.588,8679.45,19726.3068,11193.6352,0.0,73380.0,39632.0,11721.96605,29235.99,15236.0,5860.0,16525.096400000002,69273.0,14306.0,31054.5,14240.0,4355.0,3074.0,0.0,9316.235,246.36
1281,0.0,43266.0,80945.0,10415.42,0.0,7340.0,0.0,0.0,24832.0,76171.0,0.0,18029.0,40706.25,10172.1256,172720.0,130230.0,0.0,3290.0,29350.0,53856.0,14699.0,136592.0,5481.0,0.0,9429.0,50704.0,66761.0,12102.51,19453.0,0.0,49324.0,43700.0,43247.0,4432.46,4359.0,0.0,46538.0,13250.15,39104.0,0.0,156798.0,21315.0,0.0,9089.45,1540.66,11288.5905,13304.0,74509.0,0.0,9054.5899,27302.36,3844.0,0.0,9856.1691,69691.0,14863.0,27971.5,0.0,8625.0,2923.0,0.0,3746.5431,96.61
1282,23658.0,43217.0,81520.0,9784.8,22971.0,7890.0,4763.0,17440.0,78728.0,137250.0,93744.0,18776.0,42903.6,10048.1948,155603.0,194717.0,0.0,0.0,32520.0,52187.0,10719.0,308689.0,1737.0,36790.0,28959.0,48681.0,67631.0,12191.63,19935.0,23470.0,51732.0,45668.0,45417.0,0.0,9116.0,0.0,29795.0,13053.16,36151.0,0.0,209395.0,2183.0,0.0,872.52,6878.495,11340.5953,4376.0,68904.0,88583.0,729.0961,4879.75,3093.0,10820.0,5332.728,69881.0,11234.0,7794.5,26040.0,4368.0,2787.0,0.0,22.5423,111.33
1283,23674.0,43226.0,80886.0,5055.3,0.0,11210.0,0.0,0.0,48409.0,41039.0,0.0,18432.0,41084.8,10398.9662,188565.0,113372.0,0.0,2749.0,18790.0,53787.0,18820.0,219189.0,0.0,0.0,9484.0,49761.0,67161.0,12168.14,19492.0,0.0,52646.0,45551.0,45173.0,0.0,2242.5,0.0,29639.0,13002.13,29348.0,0.0,151846.0,37047.0,16738.1353,17336.52,28632.7141,11765.5288,13467.0,74294.0,0.0,14995.205849999998,38459.68,3259.5,0.0,7167.007099999999,69625.0,10764.5,12476.0,0.0,4336.0,2392.0,0.0,0.0,114.69
1284,22727.0,43182.0,81214.0,5934.99,22266.5,7770.0,5314.0,24620.0,49227.0,148975.0,107597.0,17284.0,44949.32,10043.0008,192527.0,192645.0,20819.0,1904.0,18530.0,53698.0,15807.0,305330.0,0.0,50590.0,9307.0,47439.0,67500.0,12067.7,19652.0,37910.0,73803.0,62765.0,62664.0,2988.92,8741.5,0.0,32285.0,13072.83,49271.5,296.0,266655.0,30178.0,16053.5463,8464.299999999997,6783.4084,11725.1864,0.0,73247.0,93578.0,7868.6725000000015,23042.14,11160.0,14190.0,18742.6922,67879.0,11577.0,26355.0,29480.0,4119.0,4721.0,0.0,556.6822,233.64
1285,44086.0,43289.0,81899.0,4707.27,27608.5,23180.0,5242.0,27000.0,75756.0,170852.0,163284.0,18797.0,44906.67,10544.604,245236.0,198357.0,20969.0,7987.0,30400.0,51515.0,14453.0,278162.0,0.0,66620.0,15850.0,45512.0,67202.0,10768.2,20046.0,29670.0,102453.0,73618.0,72579.0,1423.06,12711.5,0.0,29605.0,12966.86,50027.0,401.0,232617.0,3823.0,15461.1279,0.0,13633.9501,11320.9497,0.0,38196.0,86084.0,435.2945,0.0,18383.0,16570.0,26261.0345,70056.0,17639.5,0.0,43230.0,10563.0,3102.0,0.0,24224.5695,232.3
1286,23163.0,43131.0,80846.0,4736.6,19307.5,7860.0,2960.0,0.0,22964.0,90091.0,51383.0,17308.0,43956.7,10155.9,232670.0,156830.0,0.0,1717.0,24140.0,53140.0,17984.0,221813.0,3322.0,10930.0,9322.0,46671.0,67497.0,12234.0,19364.0,0.0,46078.0,49527.0,49375.0,1846.31,8653.0,0.0,25992.0,12761.3,39202.5,0.0,206341.0,16343.0,0.0,4987.67,10357.6,11389.6,0.0,73355.0,34317.0,7736.019999999998,19825.5,2909.5,3230.0,15568.35,69419.0,14107.5,31082.0,0.0,4320.0,2164.0,0.0,11362.4,148.35
1287,0.0,43358.0,82304.0,6957.74,9892.5,11310.0,0.0,2180.0,80347.0,166574.0,53270.0,18918.0,38725.05,10385.5304,76350.0,175119.0,0.0,8539.0,19250.0,53869.0,18016.0,127858.0,4332.0,7690.0,9453.0,44932.0,67909.0,12299.79,20443.0,0.0,81498.0,72545.0,72051.0,0.0,12240.0,0.0,29801.0,12730.76,48454.0,0.0,124523.0,5816.0,0.0,1470.01,27513.2987,11570.2036,0.0,38000.0,0.0,2476.34125,6588.71,2960.0,5420.0,14275.2823,69491.0,18538.0,0.0,0.0,9063.0,2324.0,0.0,22055.8912,86.31
1288,0.0,42384.0,80203.0,5462.5,20546.5,8300.0,2983.0,8450.0,75433.0,184157.0,154782.0,15513.0,33135.14,9905.183400000002,77686.0,187410.0,19938.0,6463.0,19750.0,51270.0,18349.0,368637.0,0.0,44990.0,9392.0,45625.0,67353.0,11715.48,19599.0,23590.0,101170.0,73251.0,72716.0,2237.54,4190.0,20731.0,21695.0,14837.54,49410.0,0.0,0.0,36202.0,0.0,15964.3,27318.5637,10571.8889,0.0,37201.0,23533.0,14824.6222,30957.82,6279.5,12130.0,820.9736,68131.0,17636.5,22422.5,28690.0,2276.0,2865.0,0.0,603.4693,39.62
1289,47708.0,43244.0,81650.0,5289.85,0.0,11300.0,0.0,0.0,22730.0,118215.0,0.0,18420.0,46607.7,10162.5902,223732.0,114079.0,0.0,2654.0,18830.0,53796.0,9333.0,220946.0,0.0,0.0,9403.0,50099.0,66982.0,11831.85,19882.0,0.0,57081.0,48006.0,48098.0,0.0,2886.0,0.0,21664.0,13689.01,29298.5,0.0,144380.0,0.0,22296.2629,0.0,30824.9001,12240.4837,13466.0,74250.0,0.0,0.0103,672.2000000000003,3501.5,0.0,5995.0425,70159.0,16046.0,882.0,0.0,4346.0,2491.0,0.0,525.4389,134.98
1290,23420.0,43279.0,80991.0,4802.31,22074.0,23810.0,0.0,2790.0,68488.0,123787.0,173918.0,19454.0,32847.55,10893.8368,84546.0,173280.0,20943.0,7025.0,20230.0,53857.0,17736.0,334384.0,0.0,22620.0,9389.0,45776.0,67877.0,12138.36,20577.0,210.0,111116.0,75338.0,74563.0,1375.46,2404.0,21010.0,21658.0,16092.75,35017.5,0.0,0.0,14501.0,0.0,4738.64,30337.4602,13079.333,0.0,37156.0,0.0,3000.15005,18429.14,3021.0,7600.0,10981.0749,69004.0,18763.5,2.0,11270.0,4714.0,2535.0,0.0,21180.4631,74.27
1291,45611.0,43180.0,81285.0,5062.27,21747.0,11270.0,0.0,9210.0,74384.0,176915.0,154479.0,18459.0,45623.43,10149.6934,218542.0,195793.0,0.0,2295.0,24800.0,53678.0,15815.0,276942.0,2713.0,25510.0,9299.0,44659.0,67827.0,10596.97,19966.0,11280.0,38502.0,41220.0,41384.0,0.0,5227.0,0.0,21840.0,12784.14,29281.0,0.0,159135.0,5393.0,0.0,0.0,3444.2981,11592.9234,0.0,38695.0,0.0,4045.9781,,2994.0,11110.0,0.0,69667.0,15559.0,3845.5,27090.0,10395.0,2190.0,0.0,325.702,101.14
1292,22880.0,43228.0,81625.0,5035.81,24779.0,26870.0,0.0,8120.0,78969.0,198233.0,155381.0,19381.0,29782.1,10398.4468,191975.0,193623.0,0.0,6925.0,20170.0,54203.0,15294.0,306615.0,0.0,29160.0,9345.0,43226.0,67962.0,12033.9,20630.0,35310.0,107292.0,91288.0,90361.0,966.67,4697.5,21026.0,21849.0,14268.87,58484.5,0.0,8291.0,13611.0,20344.2693,4904.9,0.0,13333.8924,0.0,37145.0,0.0,7134.499449999998,12111.26,3089.0,8030.0,10647.493,69255.0,21596.5,27069.0,23050.0,7794.0,2533.0,0.0,11364.7482,102.81
1293,0.0,43066.0,80880.0,5063.3,22898.5,11310.0,3369.0,16970.0,75302.0,184766.0,156397.0,19251.0,27157.82,8914.2564,94631.0,191329.0,20416.0,6900.0,19290.0,53773.0,16803.0,322336.0,0.0,54200.0,9304.0,47951.0,70621.0,11748.39,19885.0,25870.0,75917.0,65945.0,65897.0,1194.04,5271.5,20923.0,21635.0,12472.55,45794.5,0.0,25095.0,39924.0,0.0,15642.36,80.1275,12448.0465,0.0,37998.0,19473.0,15529.26885,31756.89,9990.5,16010.0,4909.8975,68448.0,17349.0,32157.5,23750.0,2990.0,4697.0,0.0,19916.81,61.15
1294,46035.0,43472.0,81092.0,5022.06,16134.5,12920.0,4557.0,33810.0,105775.0,223142.0,172407.0,19456.0,40015.56,10777.5598,118365.0,196223.0,20927.0,6611.0,19830.0,53783.0,15189.0,368622.0,0.0,69540.0,9368.0,44461.0,67967.0,12211.95,21186.0,45310.0,87339.0,65864.0,65633.0,1007.32,9189.0,20999.0,21633.0,16502.31,77256.0,451.0,91710.0,0.0,0.0,0.0,31.7449,13275.3028,0.0,37156.0,47120.0,0.0,0.0,9912.0,16630.0,15352.8081,67198.0,20586.0,1095.0,44470.0,7156.0,4986.0,0.0,0.0,157.98
1295,46070.0,43172.0,81834.0,5186.22,28109.0,7820.0,1512.0,16960.0,65414.0,141496.0,105416.0,18406.0,46053.36,10617.859,244951.0,170306.0,20927.0,2548.0,18950.0,53799.0,4376.0,307625.0,668.0,52890.0,16058.0,47816.0,67186.0,11661.7,19924.0,27370.0,72614.0,64786.0,63890.0,1031.74,9579.0,0.0,29630.0,12843.76,39140.0,476.0,213980.0,18500.0,21043.1827,5521.24,29348.272999999997,11435.4514,13483.0,74266.0,0.0,5536.20185,17269.3,31164.0,13730.0,16148.5958,65771.0,16118.0,11178.5,31060.0,4168.0,2495.0,0.0,146.2144,287.44
1296,23080.0,43214.0,81031.0,5065.63,21663.0,7810.0,2944.0,18430.0,50565.0,159259.0,200012.0,14652.0,44320.73,10155.3186,119690.0,191439.0,21056.0,7260.0,19150.0,53827.0,18003.0,221124.0,0.0,41680.0,9332.0,43615.0,67833.0,12187.54,20474.0,27770.0,106436.0,88409.0,86724.0,0.0,3971.5,20918.0,21812.0,13233.24,50046.5,0.0,51623.0,32736.0,0.0,10564.25,31438.6383,10795.7255,0.0,38150.0,0.0,9590.74545,29646.19,2981.0,10060.0,16531.988,69328.0,18577.0,1852.5,23740.0,7884.0,2332.0,0.0,8711.5033,162.07
1297,23173.0,43084.0,80514.0,5671.57,22153.0,8350.0,4988.0,17040.0,104739.0,208563.0,170007.0,15876.0,32102.75,9912.2198,114558.0,193205.0,20716.0,6756.0,20210.0,52281.0,18324.0,332078.0,684.0,61650.0,9395.0,48932.0,67385.0,12112.98,20238.0,25450.0,105961.0,74130.0,73672.0,2930.73,1162.5,20940.0,21783.0,15679.89,50112.0,302.0,0.0,7857.0,0.0,1347.45,21811.6166,12413.3965,0.0,37198.0,50703.0,2780.7790000000005,7649.569999999998,3199.5,11600.0,10348.3582,68714.0,16417.0,647.0,29380.0,1864.0,2876.0,0.0,14694.0053,93.55
1298,0.0,42681.0,79060.0,3577.97,12202.5,7820.0,0.0,0.0,20276.0,32365.0,0.0,19220.0,33249.04,8802.5462,0.0,164407.0,0.0,6456.0,19370.0,53487.0,12249.0,220520.0,0.0,0.0,5934.0,46776.0,70084.0,11148.45,19140.0,0.0,60906.0,42005.0,41853.0,1145.11,616.5,20669.0,11814.0,12242.88,49321.0,0.0,0.0,12779.0,0.0,5776.42,27629.802000000003,11784.7579,0.0,38002.0,18817.0,6828.12565,15281.64,3110.0,0.0,14476.6574,68228.0,14558.0,30497.0,0.0,1252.0,2598.0,0.0,10351.6871,129.54
1299,0.0,43247.0,80172.0,3715.67,0.0,7840.0,0.0,0.0,24484.0,138277.0,0.0,19106.0,39233.77,10352.4358,56632.0,172824.0,0.0,7233.0,19400.0,53805.0,17547.0,126610.0,0.0,0.0,9347.0,47637.0,67945.0,12495.15,20283.0,0.0,70455.0,71641.0,71568.0,0.0,3781.5,0.0,21655.0,13143.55,39279.5,0.0,105740.0,35189.0,0.0,10566.05,5214.9926,12066.9858,0.0,38202.0,1.0,14322.8687,30294.97,3345.0,0.0,3901.1758,70312.0,18537.0,24893.5,0.0,6206.0,2330.0,0.0,6407.0257,56.18
1300,45629.0,43138.0,81146.0,11457.37,17740.5,7340.0,4973.0,8860.0,38598.0,93305.0,157812.0,18039.0,37911.54,10653.0214,116256.0,171391.0,0.0,8171.0,18900.0,53783.0,17877.0,165787.0,3798.0,38270.0,29111.0,48782.0,67232.0,11886.33,19809.0,14030.0,74224.0,62861.0,62481.0,0.0,4022.0,0.0,44462.0,13038.22,40527.5,0.0,104611.0,31113.0,0.0,13553.96,10738.3798,11444.3073,13312.0,74384.0,63125.0,12995.34735,28327.07,3933.5,10820.0,1213.6493,69616.0,12140.5,28234.5,24360.0,6661.0,5918.0,0.0,2863.2894,54.33
