Id,McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ngawha,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,rotokawa,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill
2601,45032.0,43075.0,80993.0,5067.32,22154.5,13790.0,2934.0,17130.0,103309.0,192026.0,163460.0,19451.0,41030.87,10779.559,106890.0,192256.0,20392.0,6978.0,19700.0,53797.0,17569.0,368172.0,0.0,44670.0,9369.0,43717.0,67882.0,11780.97,20269.0,25330.0,106300.0,89795.0,88990.0,1511.56,3297.0,20889.0,21653.0,15095.31,58138.0,0.0,49780.0,0.0,0.0,0.0,4541.4673,11523.3557,0.0,37150.0,20983.0,0.0,87.95999999999998,3396.5,12560.0,15109.1228,68349.0,17839.0,15739.5,25870.0,6535.0,2562.0,0.0,16854.1112
2602,45334.0,43185.0,81535.0,5118.88,23231.0,26680.0,5326.0,27570.0,94690.0,212190.0,173821.0,18305.0,40967.32,10883.2626,118272.0,194273.0,20930.0,6523.0,19680.0,53809.0,13161.0,366405.0,5.0,56750.0,9361.0,43652.0,67223.0,11982.73,20864.0,48600.0,64811.0,60871.0,59394.0,1686.81,9394.5,20911.0,21615.0,15314.54,79994.0,301.0,52433.0,5439.0,0.0,1401.45,14822.3156,12204.9312,0.0,37150.0,26197.0,957.14225,9261.790000000005,7466.5,18420.0,16120.6578,68587.0,14772.5,0.0,44220.0,4228.0,4873.0,0.0,9782.107
2603,23658.0,43298.0,81903.0,4497.63,0.0,8860.0,4520.0,0.0,50609.0,194975.0,51505.0,5476.0,39149.36,10777.1384,61437.0,170541.0,0.0,7206.0,20060.0,53796.0,0.0,99135.0,2290.0,0.0,9377.0,47635.0,67687.0,12255.77,20346.0,0.0,102934.0,72558.0,72514.0,738.59,8283.0,21052.0,21956.0,13934.5,49296.5,0.0,0.0,23522.0,0.0,11147.74,29073.3709,12465.0442,0.0,37250.0,0.0,9092.5789,28839.73,2959.0,0.0,2296.5834,69675.0,18534.0,9943.0,0.0,8048.0,2678.0,0.0,2702.6848
2604,22521.0,42997.0,74901.0,5010.04,14933.5,12900.0,717.0,10480.0,82043.0,223918.0,156612.0,19095.0,41002.9,10290.8428,183049.0,192254.0,20365.0,7217.0,19260.0,53413.0,17999.0,307557.0,0.0,45150.0,9349.0,42820.0,67694.0,11996.23,19844.0,17940.0,118954.0,84619.0,83721.0,623.68,4012.5,0.0,21834.0,12003.68,58691.0,0.0,73428.0,17551.0,20565.5191,6251.69,25834.7878,10136.601999999999,0.0,38201.0,0.0,9670.6842,17518.51,3097.0,9220.0,11602.6655,68517.0,18632.5,18.5,43020.0,8018.0,2381.0,0.0,7895.5315
2605,23878.0,43467.0,81569.0,6120.2,14466.5,17900.0,0.0,15310.0,74712.0,158687.0,157932.0,5484.0,40387.1,9906.2712,148951.0,196201.0,18862.0,7096.0,24830.0,53938.0,18602.0,217513.0,0.0,36350.0,9455.0,47849.0,68506.0,12329.65,20304.0,14820.0,117197.0,88477.0,88173.0,33.09,6748.0,21050.0,21653.0,14715.58,49239.0,0.0,31975.0,18567.0,0.0,5583.46,0.0,12537.4482,0.0,37249.0,18990.0,8330.47905,14283.84,3117.0,9730.0,12749.1456,70196.0,18628.5,3677.0,14390.0,8346.0,2430.0,0.0,3906.2294
2606,45191.0,43215.0,80696.0,7687.38,21882.5,8290.0,2991.0,8970.0,75511.0,198677.0,149287.0,19191.0,36023.0,10897.6098,88843.0,190745.0,20428.0,7298.0,19880.0,53820.0,16390.0,367672.0,0.0,52550.0,9380.0,49161.0,67920.0,11950.34,19772.0,12230.0,108861.0,93559.0,92579.0,2239.9,1756.0,20894.0,21806.0,15562.21,57280.5,0.0,1634.0,0.0,0.0,0.0,7585.048799999998,12756.5346,0.0,37200.0,70518.0,0.0,0.0,7464.5,13130.0,1179.3317,68939.0,14887.0,13096.0,28520.0,1920.0,4986.0,0.0,11826.6894
2607,22780.0,43065.0,80791.0,5015.29,18601.5,13340.0,0.0,9330.0,50028.0,150636.0,168229.0,19427.0,37449.81,10782.891,117157.0,168383.0,20083.0,7188.0,19710.0,53822.0,15526.0,367342.0,0.0,53810.0,9352.0,39891.0,67542.0,11934.98,20592.0,12870.0,78269.0,67868.0,67364.0,0.0,5880.5,20920.0,21636.0,15135.13,62225.5,0.0,0.0,10555.0,0.0,801.51,3854.1184,10857.3498,0.0,37250.0,0.0,1944.47265,8793.1,7474.0,12880.0,14684.6824,68715.0,13580.5,1103.0,29550.0,7457.0,2529.0,0.0,0.0
2608,0.0,41633.0,81724.0,4517.45,31740.0,26880.0,2971.0,17440.0,75642.0,208555.0,166241.0,16752.0,37959.13000000001,8942.8822,110618.0,192653.0,21433.0,7372.0,27610.0,43996.0,16622.0,368129.0,0.0,58000.0,9403.0,51446.0,71066.0,12539.49,20201.0,25070.0,115507.0,96880.0,97008.0,0.0,8881.0,21123.0,31182.0,13559.7,57845.5,0.0,19817.0,16383.0,0.0,2346.8,4551.9535,13798.3254,0.0,37407.0,20688.0,5041.8737999999985,11740.23,3398.5,18630.0,7169.3404,69556.0,18570.0,10278.5,46670.0,1829.0,3148.0,0.0,21594.7373
2609,23861.0,43270.0,81632.0,5037.62,26890.0,26750.0,4610.0,20240.0,76677.0,211189.0,171854.0,19378.0,44762.54,10398.1822,232222.0,198725.0,481.0,7087.0,30290.0,53838.0,15364.0,308018.0,0.0,61360.0,9344.0,44429.0,67920.0,12426.42,20650.0,41060.0,114170.0,98178.0,97374.0,1473.81,4368.0,21016.0,30035.0,15957.17,68294.0,0.0,90117.0,4620.0,20790.4877,508.98,2347.899,13150.0511,0.0,37250.0,0.0,1320.0318,7704.96,17612.5,15150.0,15049.3985,56978.0,20430.5,5436.5,43080.0,8064.0,5359.0,0.0,19624.0273
2610,0.0,43170.0,81033.0,3990.65,10580.0,7870.0,2957.0,2200.0,24758.0,113677.0,108458.0,19451.0,35927.32,10782.0972,70473.0,174155.0,0.0,7038.0,19830.0,53750.0,16844.0,276746.0,0.0,33930.0,9380.0,44620.0,67957.0,12314.14,20169.0,0.0,79215.0,69677.0,70101.0,0.0,4398.0,21007.0,21877.0,16410.05,39736.5,0.0,0.0,13760.0,0.0,4187.66,10708.7085,12228.8808,0.0,37300.0,0.0,4165.83605,20817.49,2997.5,4760.0,207.4457,69338.0,15605.5,11871.0,3080.0,7327.0,2626.0,0.0,0.0
2611,45471.0,43242.0,81238.0,5305.57,23387.0,13840.0,22.0,1860.0,50729.0,159561.0,103264.0,18394.0,41651.24000000001,10408.4428,243761.0,186609.0,20431.0,2574.0,30050.0,53776.0,16916.0,308126.0,10.0,49440.0,9448.0,48532.0,67499.0,12060.63,19796.0,7440.0,50375.0,46439.0,46176.0,870.77,8725.0,0.0,30053.0,13223.33,29594.5,327.0,241284.0,34005.0,20834.4329,13641.56,30057.1274,11843.2781,13415.0,74299.0,0.0,14630.2991,33403.28,21241.0,11720.0,13962.616999999998,69636.0,10955.0,16277.5,20810.0,4091.0,2393.0,0.0,5170.2219
2612,22627.0,43259.0,80285.0,5614.22,37185.0,12910.0,0.0,4910.0,81757.0,206601.0,199998.0,19161.0,40823.02,10419.7912,183865.0,167785.0,20350.0,7129.0,31100.0,53343.0,15302.0,277071.0,0.0,49490.0,9378.0,44766.0,67666.0,11762.59,19947.0,12110.0,111228.0,92615.0,92251.0,807.82,4850.0,20881.0,21635.0,13934.67,59482.0,0.0,44440.0,12801.0,0.0,5363.21,25626.1206,12253.226999999999,0.0,37201.0,0.0,3179.2348,22157.97,7476.0,11360.0,11392.3616,68931.0,21095.0,1931.5,28270.0,7939.0,2775.0,0.0,2637.2443
2613,45446.0,43169.0,81481.0,5982.55,26683.0,11220.0,888.0,26750.0,72373.0,184462.0,166051.0,19162.0,44208.11,6766.655,231286.0,191311.0,20452.0,7106.0,18860.0,53800.0,17592.0,270763.0,0.0,61820.0,9369.0,43895.0,67818.0,11613.78,19645.0,38450.0,101847.0,81585.0,80216.0,725.1799999999997,5326.0,0.0,21837.0,12327.11,48676.5,0.0,236837.0,0.0,0.0,222.74,24877.2073,12274.0527,0.0,37899.0,22053.0,441.3503,2156.99,9560.0,11170.0,20853.1187,68889.0,18491.5,22808.0,32650.0,6304.0,2530.0,0.0,7.6895
2614,45772.0,43221.0,72952.0,5173.91,25177.5,17190.0,1501.0,9400.0,47568.0,134485.0,102611.0,18414.0,46143.66,10404.513,244353.0,189706.0,20913.0,2564.0,18970.0,53808.0,5657.0,307081.0,1216.0,64080.0,9480.0,47837.0,53849.0,11817.6,19448.0,14020.0,73510.0,64920.0,64549.0,1094.36,8762.0,0.0,29633.0,12960.72,38856.5,0.0,214898.0,31890.0,21258.1574,10523.24,29317.8907,11600.7777,13477.0,74264.0,0.0,9601.2177,26045.3,10059.0,13150.0,16010.3323,67824.0,16077.5,16391.0,21290.0,4158.0,2492.0,0.0,1590.5123
2615,23039.0,43054.0,80992.0,6996.15,0.0,7780.0,0.0,0.0,44293.0,110135.0,0.0,18420.0,40519.04,9912.8176,156571.0,125527.0,0.0,3485.0,18710.0,53818.0,10169.0,220105.0,0.0,0.0,9327.0,47819.0,67481.0,11867.48,19494.0,0.0,47123.0,22921.0,22627.0,1017.15,2275.5,0.0,21822.0,12907.07,29306.0,0.0,164109.0,5539.0,0.0,2746.65,30031.8006,11064.7638,0.0,73465.0,0.0,5776.97255,13306.45,3586.0,0.0,6380.2482,69538.0,11931.5,6327.5,0.0,4408.0,2509.0,0.0,2262.7492
2616,23598.0,43309.0,81576.0,3750.97,9284.0,13300.0,0.0,0.0,18278.0,112474.0,57027.0,17241.0,26127.5,10890.7792,42291.0,167306.0,0.0,6476.0,19710.0,53687.0,15696.0,332193.0,0.0,8560.0,9368.0,46467.0,67643.0,12111.75,20753.0,0.0,47252.0,47643.0,47395.0,728.85,2267.0,21020.0,21656.0,16286.52,39801.5,0.0,0.0,539.0,0.0,329.13,18387.501,13467.7422,0.0,37147.0,0.0,38.96685,3417.7,2973.0,3830.0,8781.2782,69343.0,14847.0,0.0,0.0,4469.0,2554.0,0.0,6250.418000000001
2617,22962.0,43325.0,80730.0,5259.33,35622.0,24560.0,1725.0,27350.0,74796.0,173502.0,201488.0,18463.0,41718.88000000001,11034.2414,246048.0,194667.0,21416.0,2233.0,28070.0,49995.0,18593.0,306545.0,0.0,99200.0,9321.0,49583.0,67787.0,11915.8,19808.0,40700.0,101677.0,81569.0,80989.0,2240.1,9727.5,0.0,21667.0,13379.92,46044.5,476.0,262127.0,8035.0,0.0,0.0,7881.2787,12252.513,0.0,71816.0,82923.0,3589.14765,0.0,9871.0,25590.0,18072.5447,69785.0,14878.0,24440.5,46440.0,4203.0,4937.0,38686.0,24068.1694
2618,22206.0,43051.0,80109.0,8829.540000000003,22456.0,12740.0,0.0,25150.0,74883.0,203544.0,151859.0,2536.0,32272.82,8812.3168,70935.0,151541.0,20265.0,6938.0,19260.0,53621.0,17915.0,361554.0,840.0,55390.0,11038.0,42762.0,70189.0,11545.66,18675.0,38100.0,81500.0,71752.0,71319.0,827.94,8392.0,20851.0,0.0,12445.54,49467.0,0.0,0.0,18788.0,0.0,3190.18,23570.6697,11713.1968,0.0,37997.0,93733.0,5369.2775,13327.22,3091.5,11600.0,3131.4840000000004,68466.0,14856.5,16627.5,14830.0,1145.0,6184.0,0.0,10190.4803
2619,23770.0,43432.0,81945.0,3594.94,2096.5,12820.0,0.0,0.0,77615.0,111621.0,799.0,18059.0,37551.86,10409.8344,58282.0,155007.0,0.0,6885.0,19770.0,53916.0,15268.0,77345.0,0.0,5630.0,5955.0,45861.0,67953.0,12298.61,20636.0,0.0,116383.0,99315.0,98785.0,0.0,4010.5,21057.0,21829.0,14684.75,58628.0,0.0,0.0,0.0,0.0,0.0,30205.3757,13978.0413,0.0,37212.0,0.0,0.0,60.56,3046.5,0.0,2389.159,70160.0,21058.5,13741.0,0.0,7926.0,2334.0,0.0,1380.9834
2620,44031.0,43352.0,81934.0,4293.15,25974.5,23090.0,0.0,13960.0,50729.0,144505.0,105207.0,18793.0,45231.52,10674.3756,244635.0,199049.0,21685.0,7929.0,22690.0,51586.0,12173.0,220635.0,0.0,57560.0,9378.0,45845.0,67480.0,10796.6,20304.0,6090.0,102446.0,88430.0,86953.0,1156.9,11545.0,0.0,29611.0,13115.07,39840.5,0.0,229069.0,3959.0,15459.9952,0.0,11870.7598,11354.2411,0.0,38299.0,20299.0,1182.98175,0.0,15559.0,16770.0,23854.897999999997,70105.0,17569.0,0.0,30620.0,10529.0,2440.0,0.0,25244.4458
2621,0.0,43305.0,81474.0,3567.97,26358.0,25710.0,0.0,9480.0,50479.0,194656.0,167598.0,19415.0,44170.77,10892.9058,217221.0,196229.0,822.0,7116.0,28930.0,53826.0,15351.0,223737.0,0.0,43810.0,9372.0,45022.0,68152.0,12363.66,19338.0,9620.0,106362.0,86804.0,86073.0,1208.89,6444.5,21018.0,21831.0,16066.18,51753.0,477.0,48336.0,7358.0,0.0,3972.46,4262.359,11685.7763,0.0,37250.0,1290.0,2615.40395,13965.91,3029.0,12250.0,12279.7743,60728.0,18106.0,22738.5,29670.0,8163.0,2534.0,0.0,0.0
2622,23541.0,43378.0,82000.0,4702.37,32934.5,25510.0,176.0,23990.0,77115.0,209483.0,182284.0,19390.0,44172.79,10853.646999999999,238338.0,199330.0,21433.0,7287.0,36880.0,53892.0,15282.0,276543.0,0.0,108490.0,9344.0,46338.0,68070.0,12564.19,20765.0,35960.0,113521.0,95801.0,95183.0,1257.05,5355.5,21081.0,21848.0,16612.51,70135.0,415.0,97701.0,0.0,6502.3783,0.0,0.0,14082.1301,0.0,37153.0,36108.0,0.0,0.0,7888.0,21520.0,18045.516,69510.0,19755.5,12917.0,44260.0,7843.0,3251.0,0.0,19497.4191
2623,45174.0,43215.0,81093.0,10782.85,30812.0,21100.0,2202.0,22230.0,49574.0,146100.0,152867.0,18400.0,44105.41,11157.1432,245927.0,190745.0,20932.0,6784.0,30190.0,53732.0,16491.0,306478.0,0.0,71060.0,18002.0,49488.0,67282.0,12159.92,19640.0,33960.0,77729.0,47345.0,47029.0,2753.18,9754.0,0.0,30054.0,13113.05,49837.5,297.0,267079.0,34435.0,21119.3651,10049.0,29560.5047,11126.8839,13444.0,74298.0,109538.0,12449.37805,27299.15,25129.0,20580.0,26790.2107,69948.0,10128.5,11825.5,42950.0,4318.0,4916.0,22826.0,2339.9187
2624,23216.0,43315.0,81539.0,6173.06,38454.0,22470.0,5379.0,30840.0,81460.0,218243.0,214187.0,5498.0,40969.94,11772.7008,237376.0,192645.0,21100.0,6932.0,41550.0,53812.0,16862.0,305405.0,0.0,90510.0,17207.0,46997.0,68107.0,12257.15,19574.0,39240.0,119215.0,101370.0,100550.0,2647.13,9516.0,21039.0,21804.0,14177.9,68527.5,476.0,95372.0,511.0,20795.8606,826.1699999999997,0.0,12362.7107,0.0,38205.0,90076.0,350.5693,5904.87,13974.5,20670.0,19027.5531,69827.0,18436.0,0.0,42870.0,8339.0,7351.0,0.0,0.0
2625,23106.0,43242.0,81163.0,6159.47,20832.0,22100.0,5300.0,27590.0,78923.0,222993.0,217078.0,5473.0,42104.96,10396.33,202842.0,191343.0,0.0,6525.0,19900.0,53733.0,0.0,301578.0,125.0,42080.0,9381.0,45291.0,67158.0,11742.73,19770.0,40590.0,117452.0,98540.0,97521.0,1171.16,10623.0,20968.0,26603.0,13280.37,58468.5,0.0,14992.0,0.0,0.0,8197.18,274.8527,11594.3316,0.0,37299.0,23583.0,9199.400549999997,24287.42,10012.0,11390.0,12480.9687,69191.0,18542.5,19739.5,27660.0,7751.0,6020.0,0.0,0.0
2626,23440.0,43159.0,81198.0,6166.36,21941.0,22070.0,5323.0,28010.0,75602.0,219835.0,222010.0,5469.0,36402.34,10400.2108,214024.0,191663.0,0.0,6814.0,20190.0,53736.0,0.0,301237.0,0.0,55100.0,9376.0,45667.0,67871.0,11886.76,20437.0,40500.0,119201.0,95682.0,94895.0,1293.64,7028.0,21024.0,26605.0,13545.83,56108.5,0.0,28993.0,103.0,0.0,9171.290000000005,287.3038,12117.7013,0.0,37300.0,39558.0,7035.51065,18839.51,10006.5,13870.0,17322.7313,69453.0,18531.5,21620.0,41400.0,7975.0,5980.0,0.0,0.0
2627,43503.0,43091.0,80414.0,5058.92,18953.0,26210.0,2929.0,9070.0,93261.0,223004.0,174043.0,19463.0,41687.52,10882.4786,106136.0,190243.0,20117.0,6635.0,21720.0,53812.0,16449.0,367900.0,0.0,41440.0,9371.0,42344.0,66706.0,11720.3,20108.0,13860.0,59404.0,62027.0,62372.0,1675.07,2174.5,20821.0,21631.0,14975.61,65260.0,0.0,24844.0,13898.0,0.0,3547.6,24011.217999999997,12330.5796,0.0,37148.0,0.0,3061.90975,13967.89,2986.0,13500.0,6986.8837,68175.0,14839.0,0.0,26600.0,4458.0,2532.0,0.0,11790.6809
2628,21993.0,42666.0,79400.0,8838.969999999998,22401.0,9250.0,0.0,17510.0,73954.0,215436.0,161576.0,15878.0,24945.13,8805.7018,55816.0,171884.0,19269.0,7304.0,19210.0,53457.0,18113.0,331321.0,546.0,52870.0,26914.0,43383.0,70173.0,11156.84,18531.0,22930.0,82686.0,73347.0,72474.0,447.21,8341.5,20751.0,0.0,12330.52,59551.5,0.0,0.0,17201.0,0.0,2708.96,22144.4297,10858.9861,0.0,37994.0,93545.0,5147.7778,11771.49,3074.5,11940.0,1602.4444,67826.0,14807.5,24203.5,29550.0,947.0,6325.0,0.0,4615.7299
2629,23750.0,43354.0,81674.0,3580.74,28302.5,24220.0,0.0,9820.0,75722.0,198242.0,137283.0,18431.0,45360.7,10165.785,245065.0,198334.0,21708.0,2727.0,29060.0,50154.0,18311.0,169007.0,95.0,57030.0,9350.0,50916.0,68182.0,11944.37,20581.0,12760.0,80497.0,68189.0,66592.0,37.73,12291.0,0.0,21653.0,13790.87,40913.5,0.0,262615.0,1281.0,0.0,0.0,4314.2764,12619.9577,0.0,38001.0,20340.0,815.71585,,10151.0,13750.0,19721.0134,70052.0,16430.5,2108.0,27890.0,9288.0,2254.0,0.0,6335.1936
2630,23235.0,43436.0,81175.0,5067.72,19309.5,12250.0,0.0,12210.0,78952.0,144614.0,155150.0,18818.0,33675.990000000005,10777.207,167820.0,191573.0,0.0,7362.0,20250.0,53791.0,15371.0,306969.0,0.0,41220.0,9347.0,43199.0,68106.0,12061.0,19215.0,17890.0,104489.0,87655.0,87724.0,1151.32,4126.5,21023.0,21638.0,14355.34,58602.5,0.0,0.0,35997.0,0.0,12643.81,2426.5454,13377.9537,0.0,37302.0,0.0,15268.3218,30740.48,3024.0,11030.0,2935.2028,68657.0,19636.5,32149.5,13810.0,8094.0,2531.0,0.0,22557.373
2631,0.0,43282.0,82078.0,3596.11,16787.5,10330.0,0.0,1700.0,75287.0,121648.0,46929.0,18473.0,41329.9,9807.663600000002,118238.0,194221.0,0.0,7624.0,19750.0,51673.0,18144.0,165656.0,0.0,11060.0,9376.0,45761.0,68019.0,10839.03,20490.0,0.0,50734.0,24940.0,24127.0,510.98,6618.0,0.0,21667.0,13458.53,39512.5,0.0,149185.0,34018.0,13925.3107,0.0,12497.1663,12003.4674,0.0,37996.0,2.0,34.8949,,3194.5,7270.0,13205.9972,69567.0,18572.0,29659.0,11600.0,10430.0,2286.0,0.0,18597.5641
2632,45738.0,43134.0,81320.0,10907.72,20723.5,7840.0,3892.0,8400.0,50158.0,116330.0,135982.0,18021.0,43675.74000000001,10650.1696,153209.0,190619.0,0.0,8222.0,18890.0,53753.0,15462.0,221517.0,0.0,28410.0,29555.0,48144.0,67005.0,11998.77,19336.0,13450.0,78446.0,66335.0,66191.0,0.0,3427.5,0.0,56898.0,13105.97,36147.5,0.0,149338.0,15554.0,0.0,9113.19,7509.7102,11513.3494,13330.0,74369.0,60534.0,5719.5337,20427.33,3919.0,7390.0,5803.85,69556.0,12148.0,29727.5,22160.0,6723.0,5172.0,0.0,1938.4411
2633,0.0,43268.0,81033.0,4730.31,16617.0,10320.0,4950.0,18980.0,49212.0,209557.0,151504.0,15870.0,26193.82,8678.8408,96350.0,172824.0,20458.0,7128.0,20280.0,50762.0,18262.0,332308.0,0.0,46220.0,9398.0,49521.0,70352.0,12266.39,20021.0,24330.0,106571.0,100201.0,99302.0,2565.2,5045.0,21021.0,24589.0,12857.9,53803.5,0.0,0.0,34618.0,0.0,19326.74,21806.7586,11381.2847,0.0,36997.0,23739.0,14348.93705,38901.4,10012.5,11430.0,7787.0798,68452.0,17841.0,17979.0,31110.0,1529.0,2951.0,0.0,22651.9801
2634,46027.0,43304.0,82016.0,4021.36,28295.5,11860.0,0.0,10740.0,76747.0,176724.0,103281.0,18488.0,36010.1,8900.3502,233497.0,198981.0,0.0,7940.0,29060.0,51851.0,18238.0,165738.0,136.0,46280.0,9381.0,45457.0,67940.0,11999.84,20058.0,21930.0,52401.0,45300.0,45120.0,392.1,10072.0,0.0,21654.0,13177.39,49506.0,0.0,198425.0,30105.0,0.0,0.0,20063.6718,11815.4411,0.0,38203.0,20452.0,15466.05815,,3074.5,11540.0,19341.9975,69536.0,18560.5,24876.0,41530.0,10611.0,2288.0,0.0,22250.3782
2635,44555.0,42975.0,81405.0,5438.17,14310.0,13800.0,5091.0,16990.0,49751.0,158155.0,106770.0,12645.0,45025.58,10251.2606,246415.0,189089.0,0.0,3280.0,18810.0,53641.0,10318.0,307109.0,0.0,54970.0,17287.0,47574.0,67154.0,10393.37,19905.0,24920.0,82521.0,71185.0,70896.0,1594.15,9269.0,0.0,21629.0,12648.65,49219.0,0.0,164118.0,5838.0,20512.1312,683.54,25310.6858,11090.5778,13556.0,74211.0,37193.0,3911.95165,6047.79,18958.0,7590.0,14800.6735,69332.0,13813.0,2770.5,28660.0,4228.0,4763.0,0.0,0.0
2636,23873.0,43295.0,58083.0,5648.57,4411.0,7850.0,0.0,0.0,24161.0,114466.0,0.0,18424.0,46051.42,10163.6976,203603.0,129579.0,0.0,2737.0,19820.0,53829.0,12127.0,221710.0,0.0,0.0,9397.0,49666.0,67424.0,10572.66,19647.0,0.0,53387.0,48791.0,48345.0,833.2799999999999,3014.5,0.0,21654.0,13688.45,28659.0,0.0,164013.0,16118.0,22063.676,5827.81,27716.5451,12287.8572,13543.0,74221.0,0.0,5382.7389,18382.95,3461.5,0.0,2313.1655,70408.0,14877.5,1267.0,0.0,4442.0,2527.0,0.0,5248.1178
2637,46366.0,43174.0,81277.0,9442.94,28484.0,7360.0,5342.0,12400.0,75221.0,182605.0,204787.0,18045.0,46390.54,10652.306,232919.0,191303.0,0.0,8250.0,19020.0,53780.0,17810.0,165854.0,2.0,65710.0,34355.0,48717.0,67253.0,12192.48,19688.0,23410.0,77621.0,67057.0,67039.0,1252.37,4376.5,0.0,43455.0,13331.31,47334.0,0.0,164883.0,14694.0,0.0,5874.39,5987.9886,12137.8923,13251.0,74388.0,110595.0,5397.4263,13640.74,10092.0,20310.0,13514.2749,69691.0,12146.0,21783.0,38900.0,7306.0,7403.0,0.0,19625.8349
2638,23207.0,43211.0,81200.0,6173.36,27105.0,10770.0,5321.0,26980.0,74593.0,150948.0,215976.0,14641.0,43665.74,10785.341,118713.0,193299.0,20893.0,6938.0,19190.0,53766.0,18384.0,276971.0,0.0,67420.0,9369.0,44047.0,68134.0,12296.14,20296.0,40410.0,106405.0,84862.0,83155.0,0.0,8703.0,20951.0,21629.0,13491.75,60049.0,0.0,95357.0,7656.0,0.0,4045.75,31670.3613,11334.3277,0.0,38247.0,64403.0,3763.07675,13233.88,14723.5,14310.0,19694.4133,69439.0,18573.5,3635.0,42800.0,8039.0,4981.0,0.0,20.5435
2639,24886.0,43252.0,81491.0,6081.84,20665.0,10610.0,5304.0,16400.0,47990.0,164747.0,105510.0,18384.0,45530.86,10405.787,231429.0,190108.0,0.0,3187.0,18600.0,53822.0,15951.0,307365.0,0.0,49220.0,12979.0,48086.0,67544.0,11536.03,19497.0,23400.0,86506.0,75172.0,73863.0,1828.61,1049.5,0.0,29780.0,13054.99,48938.5,0.0,261310.0,34900.0,0.0,10157.88,27306.8926,11468.6535,13414.0,74329.0,39691.0,14151.9759,31520.87,28994.0,12750.0,16959.994599999998,69465.0,11893.0,9780.0,36240.0,8168.0,4919.0,0.0,195.0673
2640,23153.0,43272.0,80909.0,4999.08,26179.0,12920.0,0.0,8510.0,51915.0,201557.0,103141.0,18432.0,43995.49,10159.072,207194.0,174503.0,20921.0,3382.0,19280.0,53726.0,18677.0,166397.0,0.0,39950.0,9329.0,49009.0,68549.0,11597.77,19722.0,12340.0,81067.0,70489.0,70169.0,0.0,4710.0,0.0,21651.0,13083.09,38824.5,0.0,174632.0,118.0,0.0,0.0,4444.2479,12024.2137,0.0,38215.0,0.0,6.6422,,3154.5,3440.0,6839.973299999999,65427.0,16417.0,0.0,21750.0,9277.0,2301.0,0.0,12017.2329
2641,23562.0,43260.0,81475.0,3570.09,27380.0,26090.0,109.0,26630.0,75371.0,144961.0,169293.0,19422.0,43520.92,10779.7746,118991.0,195332.0,20932.0,7671.0,19980.0,53808.0,17088.0,332360.0,0.0,27970.0,9372.0,41548.0,67914.0,12133.16,20204.0,27720.0,101763.0,85590.0,85489.0,0.0,8661.5,21050.0,29616.0,16134.27,69994.5,0.0,0.0,18052.0,0.0,4524.69,12540.8193,11871.6804,0.0,37253.0,320.0,2885.0482,19586.48,7482.0,10850.0,14653.551000000001,69148.0,13664.5,5.5,28930.0,7822.0,4988.0,0.0,12152.5922
2642,0.0,43288.0,81031.0,4644.92,7037.5,8320.0,0.0,0.0,50519.0,142617.0,109831.0,19183.0,33379.36,10025.9194,4126.0,169849.0,20930.0,0.0,20190.0,53824.0,16527.0,275928.0,0.0,13720.0,9381.0,51355.0,68046.0,12133.26,19995.0,0.0,47434.0,46092.0,45601.0,2414.87,7428.5,20997.0,21832.0,16347.48,36543.5,0.0,0.0,0.0,0.0,0.0,5793.5596,13263.8189,0.0,36995.0,0.0,0.0,0.0,2926.0,3370.0,2632.1316,68980.0,14788.0,13298.5,13770.0,1717.0,2517.0,0.0,19112.6395
2643,0.0,42592.0,81796.0,3584.12,14376.0,12810.0,0.0,0.0,78708.0,129040.0,64273.0,19137.0,37818.84,10643.0352,72239.0,171594.0,0.0,6891.0,19740.0,53896.0,15251.0,76704.0,0.0,13990.0,5934.0,45827.0,68001.0,12311.41,20770.0,0.0,115863.0,99797.0,99471.0,0.0,4767.0,21050.0,21834.0,14743.43,58507.5,0.0,0.0,432.0,0.0,0.0,12129.7844,14032.3071,0.0,37195.0,0.0,6.926,462.64,3036.0,3990.0,14954.4864,70080.0,20972.5,1029.0,0.0,8041.0,2326.0,0.0,962.4284
2644,45527.0,43183.0,81308.0,5062.72,21784.0,11290.0,0.0,8350.0,74122.0,201280.0,154534.0,18458.0,45661.55,10147.7236,226216.0,195939.0,0.0,2175.0,24860.0,53409.0,15485.0,306745.0,3096.0,36450.0,9296.0,44967.0,67790.0,11701.38,20785.0,11320.0,27058.0,21886.0,21681.0,0.0,5864.0,0.0,21655.0,12783.34,29283.0,0.0,159007.0,4035.0,0.0,0.0,3852.9335,11399.6708,0.0,39302.0,0.0,1441.1882,,2996.0,16870.0,225.1677,69708.0,15576.0,3098.0,24670.0,10369.0,2193.0,0.0,410.9268
